infinitivo,ending,pensyl,prepensyl,pospensyl,stem,null,null,tense,mood,class_pensyl,class_suff,1,1,conjugacion
interesar,ar,re,NULL,re,s,null,null,3,1,0,áremos,0,1,interesáremos
interesar,ar,re,NULL,re,s,null,null,3,1,0,areis,1,1,interesareis
interesar,ar,re,NULL,re,s,null,null,3,1,0,aren,1,1,interesaren
interesar,ar,re,NULL,re,s,null,null,0,2,-,?,0,null,-
interesar,ar,re,NULL,re,s,null,null,0,2,0,a,0,1,interesa
interesar,ar,re,NULL,re,s,null,null,0,2,0,e,0,1,interese
interesar,ar,re,NULL,re,s,null,null,0,2,0,emos,1,1,interesemos
interesar,ar,re,NULL,re,s,null,null,0,2,0,ad,0,1,interesad
interesar,ar,re,NULL,re,s,null,null,0,2,0,en,0,1,interesen
interferir,ir,fe,NULL,fe,r,null,null,0,0,fie,o,1,1,interfiero
interferir,ir,fe,NULL,fe,r,null,null,0,0,fie,es,1,1,interfieres
interferir,ir,fe,NULL,fe,r,null,null,0,0,fie,e,1,1,interfiere
interferir,ir,fe,NULL,fe,r,null,null,0,0,0,imos,1,1,interferimos
interferir,ir,fe,NULL,fe,r,null,null,0,0,0,ís,0,1,interferís
interferir,ir,fe,NULL,fe,r,null,null,0,0,fie,en,1,1,interfieren
interferir,ir,fe,NULL,fe,r,null,null,1,0,0,ía,1,1,interfería
interferir,ir,fe,NULL,fe,r,null,null,1,0,0,ías,1,1,interferías
interferir,ir,fe,NULL,fe,r,null,null,1,0,0,ía,1,1,interfería
interferir,ir,fe,NULL,fe,r,null,null,1,0,0,íamos,1,1,interferíamos
interferir,ir,fe,NULL,fe,r,null,null,1,0,0,íais,1,1,interferíais
interferir,ir,fe,NULL,fe,r,null,null,1,0,0,ían,1,1,interferían
interferir,ir,fe,NULL,fe,r,null,null,2,0,0,í,0,1,interferí
interferir,ir,fe,NULL,fe,r,null,null,2,0,0,iste,1,1,interferiste
interferir,ir,fe,NULL,fe,r,null,null,2,0,fi,ió,1,1,interfirió
interferir,ir,fe,NULL,fe,r,null,null,2,0,0,imos,1,1,interferimos
interferir,ir,fe,NULL,fe,r,null,null,2,0,0,isteis,1,1,interferisteis
interferir,ir,fe,NULL,fe,r,null,null,2,0,fi,ieron,1,1,interfirieron
interferir,ir,fe,NULL,fe,r,null,null,3,0,0,iré,1,1,interferiré
interferir,ir,fe,NULL,fe,r,null,null,3,0,0,irás,1,1,interferirás
interferir,ir,fe,NULL,fe,r,null,null,3,0,0,irá,1,1,interferirá
interferir,ir,fe,NULL,fe,r,null,null,3,0,0,iremos,1,1,interferiremos
interferir,ir,fe,NULL,fe,r,null,null,3,0,0,iréis,1,1,interferiréis
interferir,ir,fe,NULL,fe,r,null,null,3,0,0,irán,1,1,interferirán
interferir,ir,fe,NULL,fe,r,null,null,4,0,0,iría,1,1,interferiría
interferir,ir,fe,NULL,fe,r,null,null,4,0,0,irías,1,1,interferirías
interferir,ir,fe,NULL,fe,r,null,null,4,0,0,iría,1,1,interferiría
interferir,ir,fe,NULL,fe,r,null,null,4,0,0,iríamos,1,1,interferiríamos
interferir,ir,fe,NULL,fe,r,null,null,4,0,0,iríais,1,1,interferiríais
interferir,ir,fe,NULL,fe,r,null,null,4,0,0,irían,1,1,interferirían
interferir,ir,fe,NULL,fe,r,null,null,0,1,fie,a,1,1,interfiera
interferir,ir,fe,NULL,fe,r,null,null,0,1,fie,as,1,1,interfieras
interferir,ir,fe,NULL,fe,r,null,null,0,1,fie,a,1,1,interfiera
interferir,ir,fe,NULL,fe,r,null,null,0,1,fi,amos,1,1,interfiramos
interferir,ir,fe,NULL,fe,r,null,null,0,1,fi,áis,1,1,interfiráis
interferir,ir,fe,NULL,fe,r,null,null,0,1,fie,an,1,1,interfieran
interferir,ir,fe,NULL,fe,r,null,null,1,1,fi,iera,1,1,interfiriera
interferir,ir,fe,NULL,fe,r,null,null,1,1,fi,ieras,1,1,interfirieras
interferir,ir,fe,NULL,fe,r,null,null,1,1,fi,iera,1,1,interfiriera
interferir,ir,fe,NULL,fe,r,null,null,1,1,fi,iéramos,1,1,interfiriéramos
interferir,ir,fe,NULL,fe,r,null,null,1,1,fi,ierais,1,1,interfirierais
interferir,ir,fe,NULL,fe,r,null,null,1,1,fi,ieran,1,1,interfirieran
interferir,ir,fe,NULL,fe,r,null,null,3,1,fi,iere,1,1,interfiriere
interferir,ir,fe,NULL,fe,r,null,null,3,1,fi,ieres,1,1,interfirieres
interferir,ir,fe,NULL,fe,r,null,null,3,1,fi,iere,1,1,interfiriere
interferir,ir,fe,NULL,fe,r,null,null,3,1,fi,iéremos,1,1,interfiriéremos
interferir,ir,fe,NULL,fe,r,null,null,3,1,fi,iereis,1,1,interfiriereis
interferir,ir,fe,NULL,fe,r,null,null,3,1,fi,ieren,1,1,interfirieren
interferir,ir,fe,NULL,fe,r,null,null,0,2,-,?,0,null,-
interferir,ir,fe,NULL,fe,r,null,null,0,2,fie,e,1,1,interfiere
interferir,ir,fe,NULL,fe,r,null,null,0,2,fie,a,1,1,interfiera
interferir,ir,fe,NULL,fe,r,null,null,0,2,fi,amos,1,1,interfiramos
interferir,ir,fe,NULL,fe,r,null,null,0,2,0,id,0,1,interferid
interferir,ir,fe,NULL,fe,r,null,null,0,2,fie,an,1,1,interfieran
interrumpir,ir,rrum,r,rum,p,null,null,0,0,0,o,0,1,interrumpo
interrumpir,ir,rrum,r,rum,p,null,null,0,0,0,es,0,1,interrumpes
interrumpir,ir,rrum,r,rum,p,null,null,0,0,0,e,0,1,interrumpe
interrumpir,ir,rrum,r,rum,p,null,null,0,0,0,imos,1,1,interrumpimos
interrumpir,ir,rrum,r,rum,p,null,null,0,0,0,ís,0,1,interrumpís
interrumpir,ir,rrum,r,rum,p,null,null,0,0,0,en,0,1,interrumpen
interrumpir,ir,rrum,r,rum,p,null,null,1,0,0,ía,1,1,interrumpía
interrumpir,ir,rrum,r,rum,p,null,null,1,0,0,ías,1,1,interrumpías
interrumpir,ir,rrum,r,rum,p,null,null,1,0,0,ía,1,1,interrumpía
interrumpir,ir,rrum,r,rum,p,null,null,1,0,0,íamos,1,1,interrumpíamos
interrumpir,ir,rrum,r,rum,p,null,null,1,0,0,íais,1,1,interrumpíais
interrumpir,ir,rrum,r,rum,p,null,null,1,0,0,ían,1,1,interrumpían
interrumpir,ir,rrum,r,rum,p,null,null,2,0,0,í,0,1,interrumpí
interrumpir,ir,rrum,r,rum,p,null,null,2,0,0,iste,1,1,interrumpiste
interrumpir,ir,rrum,r,rum,p,null,null,2,0,0,ió,0,1,interrumpió
interrumpir,ir,rrum,r,rum,p,null,null,2,0,0,imos,1,1,interrumpimos
interrumpir,ir,rrum,r,rum,p,null,null,2,0,0,isteis,1,1,interrumpisteis
interrumpir,ir,rrum,r,rum,p,null,null,2,0,0,ieron,1,1,interrumpieron
interrumpir,ir,rrum,r,rum,p,null,null,3,0,0,iré,1,1,interrumpiré
interrumpir,ir,rrum,r,rum,p,null,null,3,0,0,irás,1,1,interrumpirás
interrumpir,ir,rrum,r,rum,p,null,null,3,0,0,irá,1,1,interrumpirá
interrumpir,ir,rrum,r,rum,p,null,null,3,0,0,iremos,1,1,interrumpiremos
interrumpir,ir,rrum,r,rum,p,null,null,3,0,0,iréis,1,1,interrumpiréis
interrumpir,ir,rrum,r,rum,p,null,null,3,0,0,irán,1,1,interrumpirán
interrumpir,ir,rrum,r,rum,p,null,null,4,0,0,iría,1,1,interrumpiría
interrumpir,ir,rrum,r,rum,p,null,null,4,0,0,irías,1,1,interrumpirías
interrumpir,ir,rrum,r,rum,p,null,null,4,0,0,iría,1,1,interrumpiría
interrumpir,ir,rrum,r,rum,p,null,null,4,0,0,iríamos,1,1,interrumpiríamos
interrumpir,ir,rrum,r,rum,p,null,null,4,0,0,iríais,1,1,interrumpiríais
interrumpir,ir,rrum,r,rum,p,null,null,4,0,0,irían,1,1,interrumpirían
interrumpir,ir,rrum,r,rum,p,null,null,0,1,0,a,0,1,interrumpa
interrumpir,ir,rrum,r,rum,p,null,null,0,1,0,as,0,1,interrumpas
interrumpir,ir,rrum,r,rum,p,null,null,0,1,0,a,0,1,interrumpa
interrumpir,ir,rrum,r,rum,p,null,null,0,1,0,amos,1,1,interrumpamos
interrumpir,ir,rrum,r,rum,p,null,null,0,1,0,áis,0,1,interrumpáis
interrumpir,ir,rrum,r,rum,p,null,null,0,1,0,an,0,1,interrumpan
interrumpir,ir,rrum,r,rum,p,null,null,1,1,0,iera,1,1,interrumpiera
interrumpir,ir,rrum,r,rum,p,null,null,1,1,0,ieras,1,1,interrumpieras
interrumpir,ir,rrum,r,rum,p,null,null,1,1,0,iera,1,1,interrumpiera
interrumpir,ir,rrum,r,rum,p,null,null,1,1,0,iéramos,1,1,interrumpiéramos
interrumpir,ir,rrum,r,rum,p,null,null,1,1,0,ierais,1,1,interrumpierais
interrumpir,ir,rrum,r,rum,p,null,null,1,1,0,ieran,1,1,interrumpieran
interrumpir,ir,rrum,r,rum,p,null,null,3,1,0,iere,1,1,interrumpiere
interrumpir,ir,rrum,r,rum,p,null,null,3,1,0,ieres,1,1,interrumpieres
interrumpir,ir,rrum,r,rum,p,null,null,3,1,0,iere,1,1,interrumpiere
interrumpir,ir,rrum,r,rum,p,null,null,3,1,0,iéremos,1,1,interrumpiéremos
interrumpir,ir,rrum,r,rum,p,null,null,3,1,0,iereis,1,1,interrumpiereis
interrumpir,ir,rrum,r,rum,p,null,null,3,1,0,ieren,1,1,interrumpieren
interrumpir,ir,rrum,r,rum,p,null,null,0,2,-,?,0,null,-
interrumpir,ir,rrum,r,rum,p,null,null,0,2,0,e,0,1,interrumpe
interrumpir,ir,rrum,r,rum,p,null,null,0,2,0,a,0,1,interrumpa
interrumpir,ir,rrum,r,rum,p,null,null,0,2,0,amos,1,1,interrumpamos
interrumpir,ir,rrum,r,rum,p,null,null,0,2,0,id,0,1,interrumpid
interrumpir,ir,rrum,r,rum,p,null,null,0,2,0,an,0,1,interrumpan
inventar,ar,ven,v,en,t,null,null,0,0,0,o,0,1,invento
inventar,ar,ven,v,en,t,null,null,0,0,0,as,0,1,inventas
inventar,ar,ven,v,en,t,null,null,0,0,0,a,0,1,inventa
inventar,ar,ven,v,en,t,null,null,0,0,0,amos,1,1,inventamos
inventar,ar,ven,v,en,t,null,null,0,0,0,áis,0,1,inventáis
inventar,ar,ven,v,en,t,null,null,0,0,0,an,0,1,inventan
inventar,ar,ven,v,en,t,null,null,1,0,0,aba,1,1,inventaba
inventar,ar,ven,v,en,t,null,null,1,0,0,abas,1,1,inventabas
inventar,ar,ven,v,en,t,null,null,1,0,0,aba,1,1,inventaba
inventar,ar,ven,v,en,t,null,null,1,0,0,ábamos,1,1,inventábamos
inventar,ar,ven,v,en,t,null,null,1,0,0,abais,1,1,inventabais
inventar,ar,ven,v,en,t,null,null,1,0,0,aban,1,1,inventaban
inventar,ar,ven,v,en,t,null,null,2,0,0,é,0,1,inventé
inventar,ar,ven,v,en,t,null,null,2,0,0,aste,1,1,inventaste
inventar,ar,ven,v,en,t,null,null,2,0,0,ó,0,1,inventó
inventar,ar,ven,v,en,t,null,null,2,0,0,amos,1,1,inventamos
inventar,ar,ven,v,en,t,null,null,2,0,0,asteis,1,1,inventasteis
inventar,ar,ven,v,en,t,null,null,2,0,0,aron,1,1,inventaron
inventar,ar,ven,v,en,t,null,null,3,0,0,aré,1,1,inventaré
inventar,ar,ven,v,en,t,null,null,3,0,0,arás,1,1,inventarás
inventar,ar,ven,v,en,t,null,null,3,0,0,ará,1,1,inventará
inventar,ar,ven,v,en,t,null,null,3,0,0,aremos,1,1,inventaremos
inventar,ar,ven,v,en,t,null,null,3,0,0,aréis,1,1,inventaréis
inventar,ar,ven,v,en,t,null,null,3,0,0,arán,1,1,inventarán
inventar,ar,ven,v,en,t,null,null,4,0,0,aría,1,1,inventaría
inventar,ar,ven,v,en,t,null,null,4,0,0,arías,1,1,inventarías
inventar,ar,ven,v,en,t,null,null,4,0,0,aría,1,1,inventaría
inventar,ar,ven,v,en,t,null,null,4,0,0,aríamos,1,1,inventaríamos
inventar,ar,ven,v,en,t,null,null,4,0,0,aríais,1,1,inventaríais
inventar,ar,ven,v,en,t,null,null,4,0,0,arían,1,1,inventarían
inventar,ar,ven,v,en,t,null,null,0,1,0,e,0,1,invente
inventar,ar,ven,v,en,t,null,null,0,1,0,es,0,1,inventes
inventar,ar,ven,v,en,t,null,null,0,1,0,e,0,1,invente
inventar,ar,ven,v,en,t,null,null,0,1,0,emos,1,1,inventemos
inventar,ar,ven,v,en,t,null,null,0,1,0,éis,0,1,inventéis
inventar,ar,ven,v,en,t,null,null,0,1,0,en,0,1,inventen
inventar,ar,ven,v,en,t,null,null,1,1,0,ara,1,1,inventara
inventar,ar,ven,v,en,t,null,null,1,1,0,aras,1,1,inventaras
inventar,ar,ven,v,en,t,null,null,1,1,0,ara,1,1,inventara
inventar,ar,ven,v,en,t,null,null,1,1,0,áramos,1,1,inventáramos
inventar,ar,ven,v,en,t,null,null,1,1,0,arais,1,1,inventarais
inventar,ar,ven,v,en,t,null,null,1,1,0,aran,1,1,inventaran
inventar,ar,ven,v,en,t,null,null,3,1,0,are,1,1,inventare
inventar,ar,ven,v,en,t,null,null,3,1,0,ares,1,1,inventares
inventar,ar,ven,v,en,t,null,null,3,1,0,are,1,1,inventare
inventar,ar,ven,v,en,t,null,null,3,1,0,áremos,1,1,inventáremos
inventar,ar,ven,v,en,t,null,null,3,1,0,areis,1,1,inventareis
inventar,ar,ven,v,en,t,null,null,3,1,0,aren,1,1,inventaren
inventar,ar,ven,v,en,t,null,null,0,2,-,?,0,null,-
inventar,ar,ven,v,en,t,null,null,0,2,0,a,0,1,inventa
inventar,ar,ven,v,en,t,null,null,0,2,0,e,0,1,invente
inventar,ar,ven,v,en,t,null,null,0,2,0,emos,1,1,inventemos
inventar,ar,ven,v,en,t,null,null,0,2,0,ad,0,1,inventad
inventar,ar,ven,v,en,t,null,null,0,2,0,en,0,1,inventen
invitar,ar,vi,NULL,vi,t,null,null,0,0,0,o,0,1,invito
invitar,ar,vi,NULL,vi,t,null,null,0,0,0,as,0,1,invitas
invitar,ar,vi,NULL,vi,t,null,null,0,0,0,a,0,1,invita
invitar,ar,vi,NULL,vi,t,null,null,0,0,0,amos,1,1,invitamos
invitar,ar,vi,NULL,vi,t,null,null,0,0,0,áis,0,1,invitáis
invitar,ar,vi,NULL,vi,t,null,null,0,0,0,an,0,1,invitan
invitar,ar,vi,NULL,vi,t,null,null,1,0,0,aba,1,1,invitaba
invitar,ar,vi,NULL,vi,t,null,null,1,0,0,abas,1,1,invitabas
invitar,ar,vi,NULL,vi,t,null,null,1,0,0,aba,1,1,invitaba
invitar,ar,vi,NULL,vi,t,null,null,1,0,0,ábamos,1,1,invitábamos
invitar,ar,vi,NULL,vi,t,null,null,1,0,0,abais,1,1,invitabais
invitar,ar,vi,NULL,vi,t,null,null,1,0,0,aban,1,1,invitaban
invitar,ar,vi,NULL,vi,t,null,null,2,0,0,é,0,1,invité
invitar,ar,vi,NULL,vi,t,null,null,2,0,0,aste,1,1,invitaste
invitar,ar,vi,NULL,vi,t,null,null,2,0,0,ó,0,1,invitó
invitar,ar,vi,NULL,vi,t,null,null,2,0,0,amos,1,1,invitamos
invitar,ar,vi,NULL,vi,t,null,null,2,0,0,asteis,1,1,invitasteis
invitar,ar,vi,NULL,vi,t,null,null,2,0,0,aron,1,1,invitaron
invitar,ar,vi,NULL,vi,t,null,null,3,0,0,aré,1,1,invitaré
invitar,ar,vi,NULL,vi,t,null,null,3,0,0,arás,1,1,invitarás
invitar,ar,vi,NULL,vi,t,null,null,3,0,0,ará,1,1,invitará
invitar,ar,vi,NULL,vi,t,null,null,3,0,0,aremos,1,1,invitaremos
invitar,ar,vi,NULL,vi,t,null,null,3,0,0,aréis,1,1,invitaréis
invitar,ar,vi,NULL,vi,t,null,null,3,0,0,arán,1,1,invitarán
invitar,ar,vi,NULL,vi,t,null,null,4,0,0,aría,1,1,invitaría
invitar,ar,vi,NULL,vi,t,null,null,4,0,0,arías,1,1,invitarías
invitar,ar,vi,NULL,vi,t,null,null,4,0,0,aría,1,1,invitaría
invitar,ar,vi,NULL,vi,t,null,null,4,0,0,aríamos,1,1,invitaríamos
invitar,ar,vi,NULL,vi,t,null,null,4,0,0,aríais,1,1,invitaríais
invitar,ar,vi,NULL,vi,t,null,null,4,0,0,arían,1,1,invitarían
invitar,ar,vi,NULL,vi,t,null,null,0,1,0,e,0,1,invite
invitar,ar,vi,NULL,vi,t,null,null,0,1,0,es,0,1,invites
invitar,ar,vi,NULL,vi,t,null,null,0,1,0,e,0,1,invite
invitar,ar,vi,NULL,vi,t,null,null,0,1,0,emos,1,1,invitemos
invitar,ar,vi,NULL,vi,t,null,null,0,1,0,éis,0,1,invitéis
invitar,ar,vi,NULL,vi,t,null,null,0,1,0,en,0,1,inviten
invitar,ar,vi,NULL,vi,t,null,null,1,1,0,ara,1,1,invitara
invitar,ar,vi,NULL,vi,t,null,null,1,1,0,aras,1,1,invitaras
invitar,ar,vi,NULL,vi,t,null,null,1,1,0,ara,1,1,invitara
invitar,ar,vi,NULL,vi,t,null,null,1,1,0,áramos,1,1,invitáramos
invitar,ar,vi,NULL,vi,t,null,null,1,1,0,arais,1,1,invitarais
invitar,ar,vi,NULL,vi,t,null,null,1,1,0,aran,1,1,invitaran
invitar,ar,vi,NULL,vi,t,null,null,3,1,0,are,1,1,invitare
invitar,ar,vi,NULL,vi,t,null,null,3,1,0,ares,1,1,invitares
invitar,ar,vi,NULL,vi,t,null,null,3,1,0,are,1,1,invitare
invitar,ar,vi,NULL,vi,t,null,null,3,1,0,áremos,1,1,invitáremos
invitar,ar,vi,NULL,vi,t,null,null,3,1,0,areis,1,1,invitareis
invitar,ar,vi,NULL,vi,t,null,null,3,1,0,aren,1,1,invitaren
invitar,ar,vi,NULL,vi,t,null,null,0,2,-,?,0,null,-
invitar,ar,vi,NULL,vi,t,null,null,0,2,0,a,0,1,invita
invitar,ar,vi,NULL,vi,t,null,null,0,2,0,e,0,1,invite
invitar,ar,vi,NULL,vi,t,null,null,0,2,0,emos,1,1,invitemos
invitar,ar,vi,NULL,vi,t,null,null,0,2,0,ad,0,1,invitad
invitar,ar,vi,NULL,vi,t,null,null,0,2,0,en,0,1,inviten
irritar,ar,rri,r,ri,t,null,null,0,0,0,o,0,1,irrito
irritar,ar,rri,r,ri,t,null,null,0,0,0,as,0,1,irritas
irritar,ar,rri,r,ri,t,null,null,0,0,0,a,0,1,irrita
irritar,ar,rri,r,ri,t,null,null,0,0,0,amos,1,1,irritamos
irritar,ar,rri,r,ri,t,null,null,0,0,0,áis,0,1,irritáis
irritar,ar,rri,r,ri,t,null,null,0,0,0,an,0,1,irritan
irritar,ar,rri,r,ri,t,null,null,1,0,0,aba,1,1,irritaba
irritar,ar,rri,r,ri,t,null,null,1,0,0,abas,1,1,irritabas
irritar,ar,rri,r,ri,t,null,null,1,0,0,aba,1,1,irritaba
irritar,ar,rri,r,ri,t,null,null,1,0,0,ábamos,1,1,irritábamos
irritar,ar,rri,r,ri,t,null,null,1,0,0,abais,1,1,irritabais
irritar,ar,rri,r,ri,t,null,null,1,0,0,aban,1,1,irritaban
irritar,ar,rri,r,ri,t,null,null,2,0,0,é,0,1,irrité
irritar,ar,rri,r,ri,t,null,null,2,0,0,aste,1,1,irritaste
irritar,ar,rri,r,ri,t,null,null,2,0,0,ó,0,1,irritó
irritar,ar,rri,r,ri,t,null,null,2,0,0,amos,1,1,irritamos
irritar,ar,rri,r,ri,t,null,null,2,0,0,asteis,1,1,irritasteis
irritar,ar,rri,r,ri,t,null,null,2,0,0,aron,1,1,irritaron
irritar,ar,rri,r,ri,t,null,null,3,0,0,aré,1,1,irritaré
irritar,ar,rri,r,ri,t,null,null,3,0,0,arás,1,1,irritarás
irritar,ar,rri,r,ri,t,null,null,3,0,0,ará,1,1,irritará
irritar,ar,rri,r,ri,t,null,null,3,0,0,aremos,1,1,irritaremos
irritar,ar,rri,r,ri,t,null,null,3,0,0,aréis,1,1,irritaréis
irritar,ar,rri,r,ri,t,null,null,3,0,0,arán,1,1,irritarán
irritar,ar,rri,r,ri,t,null,null,4,0,0,aría,1,1,irritaría
irritar,ar,rri,r,ri,t,null,null,4,0,0,arías,1,1,irritarías
irritar,ar,rri,r,ri,t,null,null,4,0,0,aría,1,1,irritaría
irritar,ar,rri,r,ri,t,null,null,4,0,0,aríamos,1,1,irritaríamos
irritar,ar,rri,r,ri,t,null,null,4,0,0,aríais,1,1,irritaríais
irritar,ar,rri,r,ri,t,null,null,4,0,0,arían,1,1,irritarían
irritar,ar,rri,r,ri,t,null,null,0,1,0,e,0,1,irrite
irritar,ar,rri,r,ri,t,null,null,0,1,0,es,0,1,irrites
irritar,ar,rri,r,ri,t,null,null,0,1,0,e,0,1,irrite
irritar,ar,rri,r,ri,t,null,null,0,1,0,emos,1,1,irritemos
irritar,ar,rri,r,ri,t,null,null,0,1,0,éis,0,1,irritéis
irritar,ar,rri,r,ri,t,null,null,0,1,0,en,0,1,irriten
irritar,ar,rri,r,ri,t,null,null,1,1,0,ara,1,1,irritara
irritar,ar,rri,r,ri,t,null,null,1,1,0,aras,1,1,irritaras
irritar,ar,rri,r,ri,t,null,null,1,1,0,ara,1,1,irritara
irritar,ar,rri,r,ri,t,null,null,1,1,0,áramos,1,1,irritáramos
irritar,ar,rri,r,ri,t,null,null,1,1,0,arais,1,1,irritarais
irritar,ar,rri,r,ri,t,null,null,1,1,0,aran,1,1,irritaran
irritar,ar,rri,r,ri,t,null,null,3,1,0,are,1,1,irritare
irritar,ar,rri,r,ri,t,null,null,3,1,0,ares,1,1,irritares
irritar,ar,rri,r,ri,t,null,null,3,1,0,are,1,1,irritare
irritar,ar,rri,r,ri,t,null,null,3,1,0,áremos,1,1,irritáremos
irritar,ar,rri,r,ri,t,null,null,3,1,0,areis,1,1,irritareis
irritar,ar,rri,r,ri,t,null,null,3,1,0,aren,1,1,irritaren
irritar,ar,rri,r,ri,t,null,null,0,2,-,?,0,null,-
irritar,ar,rri,r,ri,t,null,null,0,2,0,a,0,1,irrita
irritar,ar,rri,r,ri,t,null,null,0,2,0,e,0,1,irrite
irritar,ar,rri,r,ri,t,null,null,0,2,0,emos,1,1,irritemos
irritar,ar,rri,r,ri,t,null,null,0,2,0,ad,0,1,irritad
irritar,ar,rri,r,ri,t,null,null,0,2,0,en,0,1,irriten
encarcelar,ar,ce,NULL,ce,l,null,null,0,0,0,o,0,1,encarcelo
encarcelar,ar,ce,NULL,ce,l,null,null,0,0,0,as,0,1,encarcelas
encarcelar,ar,ce,NULL,ce,l,null,null,0,0,0,a,0,1,encarcela
encarcelar,ar,ce,NULL,ce,l,null,null,0,0,0,amos,1,1,encarcelamos
encarcelar,ar,ce,NULL,ce,l,null,null,0,0,0,áis,0,1,encarceláis
encarcelar,ar,ce,NULL,ce,l,null,null,0,0,0,an,0,1,encarcelan
encarcelar,ar,ce,NULL,ce,l,null,null,1,0,0,aba,1,1,encarcelaba
encarcelar,ar,ce,NULL,ce,l,null,null,1,0,0,abas,1,1,encarcelabas
encarcelar,ar,ce,NULL,ce,l,null,null,1,0,0,aba,1,1,encarcelaba
encarcelar,ar,ce,NULL,ce,l,null,null,1,0,0,ábamos,1,1,encarcelábamos
encarcelar,ar,ce,NULL,ce,l,null,null,1,0,0,abais,1,1,encarcelabais
encarcelar,ar,ce,NULL,ce,l,null,null,1,0,0,aban,1,1,encarcelaban
encarcelar,ar,ce,NULL,ce,l,null,null,2,0,0,é,0,1,encarcelé
encarcelar,ar,ce,NULL,ce,l,null,null,2,0,0,aste,1,1,encarcelaste
encarcelar,ar,ce,NULL,ce,l,null,null,2,0,0,ó,0,1,encarceló
encarcelar,ar,ce,NULL,ce,l,null,null,2,0,0,amos,1,1,encarcelamos
encarcelar,ar,ce,NULL,ce,l,null,null,2,0,0,asteis,1,1,encarcelasteis
encarcelar,ar,ce,NULL,ce,l,null,null,2,0,0,aron,1,1,encarcelaron
encarcelar,ar,ce,NULL,ce,l,null,null,3,0,0,aré,1,1,encarcelaré
encarcelar,ar,ce,NULL,ce,l,null,null,3,0,0,arás,1,1,encarcelarás
encarcelar,ar,ce,NULL,ce,l,null,null,3,0,0,ará,1,1,encarcelará
encarcelar,ar,ce,NULL,ce,l,null,null,3,0,0,aremos,1,1,encarcelaremos
encarcelar,ar,ce,NULL,ce,l,null,null,3,0,0,aréis,1,1,encarcelaréis
encarcelar,ar,ce,NULL,ce,l,null,null,3,0,0,arán,1,1,encarcelarán
encarcelar,ar,ce,NULL,ce,l,null,null,4,0,0,aría,1,1,encarcelaría
encarcelar,ar,ce,NULL,ce,l,null,null,4,0,0,arías,1,1,encarcelarías
encarcelar,ar,ce,NULL,ce,l,null,null,4,0,0,aría,1,1,encarcelaría
encarcelar,ar,ce,NULL,ce,l,null,null,4,0,0,aríamos,1,1,encarcelaríamos
encarcelar,ar,ce,NULL,ce,l,null,null,4,0,0,aríais,1,1,encarcelaríais
encarcelar,ar,ce,NULL,ce,l,null,null,4,0,0,arían,1,1,encarcelarían
encarcelar,ar,ce,NULL,ce,l,null,null,0,1,0,e,0,1,encarcele
encarcelar,ar,ce,NULL,ce,l,null,null,0,1,0,es,0,1,encarceles
encarcelar,ar,ce,NULL,ce,l,null,null,0,1,0,e,0,1,encarcele
encarcelar,ar,ce,NULL,ce,l,null,null,0,1,0,emos,1,1,encarcelemos
encarcelar,ar,ce,NULL,ce,l,null,null,0,1,0,éis,0,1,encarceléis
encarcelar,ar,ce,NULL,ce,l,null,null,0,1,0,en,0,1,encarcelen
encarcelar,ar,ce,NULL,ce,l,null,null,1,1,0,ara,1,1,encarcelara
encarcelar,ar,ce,NULL,ce,l,null,null,1,1,0,aras,1,1,encarcelaras
encarcelar,ar,ce,NULL,ce,l,null,null,1,1,0,ara,1,1,encarcelara
encarcelar,ar,ce,NULL,ce,l,null,null,1,1,0,áramos,1,1,encarceláramos
encarcelar,ar,ce,NULL,ce,l,null,null,1,1,0,arais,1,1,encarcelarais
encarcelar,ar,ce,NULL,ce,l,null,null,1,1,0,aran,1,1,encarcelaran
encarcelar,ar,ce,NULL,ce,l,null,null,3,1,0,are,1,1,encarcelare
encarcelar,ar,ce,NULL,ce,l,null,null,3,1,0,ares,1,1,encarcelares
encarcelar,ar,ce,NULL,ce,l,null,null,3,1,0,are,1,1,encarcelare
encarcelar,ar,ce,NULL,ce,l,null,null,3,1,0,áremos,1,1,encarceláremos
encarcelar,ar,ce,NULL,ce,l,null,null,3,1,0,areis,1,1,encarcelareis
encarcelar,ar,ce,NULL,ce,l,null,null,3,1,0,aren,1,1,encarcelaren
encarcelar,ar,ce,NULL,ce,l,null,null,0,2,-,?,0,null,-
encarcelar,ar,ce,NULL,ce,l,null,null,0,2,0,a,0,1,encarcela
encarcelar,ar,ce,NULL,ce,l,null,null,0,2,0,e,0,1,encarcele
encarcelar,ar,ce,NULL,ce,l,null,null,0,2,0,emos,1,1,encarcelemos
encarcelar,ar,ce,NULL,ce,l,null,null,0,2,0,ad,0,1,encarcelad
encarcelar,ar,ce,NULL,ce,l,null,null,0,2,0,en,0,1,encarcelen
unir,ir,u,NULL,u,n,null,null,0,0,0,o,0,1,uno
unir,ir,u,NULL,u,n,null,null,0,0,0,es,0,1,unes
unir,ir,u,NULL,u,n,null,null,0,0,0,e,0,1,une
unir,ir,u,NULL,u,n,null,null,0,0,0,imos,1,1,unimos
unir,ir,u,NULL,u,n,null,null,0,0,0,ís,0,1,unís
unir,ir,u,NULL,u,n,null,null,0,0,0,en,0,1,unen
unir,ir,u,NULL,u,n,null,null,1,0,0,ía,1,1,unía
